invoice_id,subscription_id,customer_id,invoice_date,billing_period_start,billing_period_end,list_price,discount_pct,amount_billed,status,is_renewal
INV-000254,SUB-00021,CUST-0021,2023-10-31,2023-10-31,2023-11-29,799,0,799.0,paid,True
INV-000255,SUB-00021,CUST-0021,2023-11-30,2023-11-30,2023-12-29,799,0,799.0,paid,True
INV-000256,SUB-00021,CUST-0021,2023-12-30,2023-12-30,2024-01-28,799,0,799.0,paid,True
INV-000257,SUB-00021,CUST-0021,2024-01-29,2024-01-29,2024-02-27,799,0,799.0,paid,True
INV-000258,SUB-00021,CUST-0021,2024-02-28,2024-02-28,2024-03-28,799,0,799.0,paid,True
INV-000259,SUB-00021,CUST-0021,2024-03-29,2024-03-29,2024-04-27,799,0,799.0,paid,True
INV-000260,SUB-00021,CUST-0021,2024-04-28,2024-04-28,2024-05-27,799,0,799.0,paid,True
INV-000261,SUB-00021,CUST-0021,2024-05-28,2024-05-28,2024-06-26,799,0,799.0,paid,True
INV-000262,SUB-00021,CUST-0021,2024-06-27,2024-06-27,2024-07-26,799,0,799.0,paid,True
INV-000263,SUB-00021,CUST-0021,2024-07-27,2024-07-27,2024-08-25,799,0,799.0,paid,True
INV-000264,SUB-00021,CUST-0021,2024-08-26,2024-08-26,2024-09-24,799,0,799.0,paid,True
INV-000265,SUB-00021,CUST-0021,2024-09-25,2024-09-25,2024-10-24,799,0,799.0,paid,True
INV-000266,SUB-00021,CUST-0021,2024-10-25,2024-10-25,2024-11-23,799,0,799.0,paid,True
INV-000267,SUB-00021,CUST-0021,2024-11-24,2024-11-24,2024-12-23,799,0,799.0,paid,True
INV-000268,SUB-00021,CUST-0021,2024-12-24,2024-12-24,2025-01-22,799,0,799.0,paid,True
INV-000269,SUB-00022,CUST-0022,2023-05-01,2023-05-01,2023-05-30,99,0,99.0,paid,False
INV-000270,SUB-00022,CUST-0022,2023-05-31,2023-05-31,2023-06-29,99,0,99.0,paid,True
INV-000271,SUB-00022,CUST-0022,2023-06-30,2023-06-30,2023-07-29,99,0,99.0,paid,True
INV-000272,SUB-00022,CUST-0022,2023-07-30,2023-07-30,2023-08-28,99,0,99.0,paid,True
INV-000273,SUB-00022,CUST-0022,2023-08-29,2023-08-29,2023-09-27,99,0,99.0,paid,True
INV-000274,SUB-00022,CUST-0022,2023-09-28,2023-09-28,2023-10-27,99,0,99.0,paid,True
INV-000275,SUB-00022,CUST-0022,2023-10-28,2023-10-28,2023-11-26,99,0,99.0,paid,True
INV-000276,SUB-00022,CUST-0022,2023-11-27,2023-11-27,2023-12-26,99,0,99.0,paid,True
INV-000277,SUB-00022,CUST-0022,2023-12-27,2023-12-27,2024-01-25,99,0,99.0,paid,True
INV-000278,SUB-00022,CUST-0022,2024-01-26,2024-01-26,2024-02-24,99,0,99.0,paid,True
INV-000279,SUB-00022,CUST-0022,2024-02-25,2024-02-25,2024-03-25,99,0,99.0,paid,True
INV-000280,SUB-00022,CUST-0022,2024-03-26,2024-03-26,2024-04-24,99,0,99.0,paid,True
INV-000281,SUB-00022,CUST-0022,2024-04-25,2024-04-25,2024-05-24,99,0,99.0,paid,True
INV-000282,SUB-00022,CUST-0022,2024-05-25,2024-05-25,2024-06-23,99,0,99.0,paid,True
INV-000283,SUB-00022,CUST-0022,2024-06-24,2024-06-24,2024-07-23,99,0,99.0,paid,True
INV-000284,SUB-00022,CUST-0022,2024-07-24,2024-07-24,2024-08-22,99,0,99.0,paid,True
INV-000285,SUB-00022,CUST-0022,2024-08-23,2024-08-23,2024-09-21,99,0,99.0,paid,True
INV-000286,SUB-00022,CUST-0022,2024-09-22,2024-09-22,2024-10-21,99,0,99.0,paid,True
INV-000287,SUB-00022,CUST-0022,2024-10-22,2024-10-22,2024-11-20,99,0,99.0,paid,True
INV-000288,SUB-00022,CUST-0022,2024-11-21,2024-11-21,2024-12-20,99,0,99.0,paid,True
INV-000289,SUB-00022,CUST-0022,2024-12-21,2024-12-21,2025-01-19,99,0,99.0,paid,True
INV-000290,SUB-00022,CUST-0022,2025-01-20,2025-01-20,2025-02-18,99,0,99.0,paid,True
INV-000291,SUB-00022,CUST-0022,2025-02-19,2025-02-19,2025-03-20,99,0,99.0,paid,True
INV-000292,SUB-00022,CUST-0022,2025-03-21,2025-03-21,2025-04-19,99,0,99.0,paid,True
INV-000293,SUB-00023,CUST-0023,2024-09-16,2024-09-16,2024-10-15,1999,0,1999.0,paid,False
INV-000294,SUB-00023,CUST-0023,2024-10-16,2024-10-16,2024-11-14,1999,0,1999.0,paid,True
INV-000295,SUB-00023,CUST-0023,2024-11-15,2024-11-15,2024-12-14,1999,0,1999.0,paid,True
INV-000296,SUB-00023,CUST-0023,2024-12-15,2024-12-15,2025-01-13,1999,0,1999.0,paid,True
INV-000297,SUB-00023,CUST-0023,2025-01-14,2025-01-14,2025-02-12,1999,0,1999.0,paid,True
INV-000298,SUB-00023,CUST-0023,2025-02-13,2025-02-13,2025-03-14,1999,0,1999.0,paid,True
INV-000299,SUB-00023,CUST-0023,2025-03-15,2025-03-15,2025-04-13,1999,0,1999.0,paid,True
INV-000300,SUB-00023,CUST-0023,2025-04-14,2025-04-14,2025-05-13,1999,0,1999.0,paid,True
INV-000301,SUB-00023,CUST-0023,2025-05-14,2025-05-14,2025-06-12,1999,0,1999.0,paid,True
INV-000302,SUB-00023,CUST-0023,2025-06-13,2025-06-13,2025-07-12,1999,0,1999.0,paid,True
INV-000303,SUB-00023,CUST-0023,2025-07-13,2025-07-13,2025-08-11,1999,0,1999.0,paid,True
INV-000304,SUB-00023,CUST-0023,2025-08-12,2025-08-12,2025-09-10,1999,0,1999.0,paid,True
INV-000305,SUB-00023,CUST-0023,2025-09-11,2025-09-11,2025-10-10,1999,0,1999.0,paid,True
INV-000306,SUB-00023,CUST-0023,2025-10-11,2025-10-11,2025-11-09,1999,0,1999.0,paid,True
INV-000307,SUB-00023,CUST-0023,2025-11-10,2025-11-10,2025-12-09,1999,0,1999.0,paid,True
INV-000308,SUB-00023,CUST-0023,2025-12-10,2025-12-10,2026-01-08,1999,0,1999.0,failed,True
INV-000309,SUB-00023,CUST-0023,2026-01-09,2026-01-09,2026-02-07,1999,0,1999.0,paid,True
INV-000310,SUB-00023,CUST-0023,2026-02-08,2026-02-08,2026-03-09,1999,0,1999.0,paid,True
INV-000311,SUB-00023,CUST-0023,2026-03-10,2026-03-10,2026-04-08,1999,0,1999.0,paid,True
INV-000312,SUB-00024,CUST-0024,2023-07-31,2023-07-31,2023-08-29,249,0,249.0,paid,False
INV-000313,SUB-00024,CUST-0024,2023-08-30,2023-08-30,2023-09-28,249,0,249.0,paid,True
INV-000314,SUB-00024,CUST-0024,2023-09-29,2023-09-29,2023-10-28,249,0,249.0,paid,True
INV-000315,SUB-00024,CUST-0024,2023-10-29,2023-10-29,2023-11-27,249,0,249.0,failed,True
INV-000316,SUB-00024,CUST-0024,2023-11-28,2023-11-28,2023-12-27,249,0,249.0,paid,True
INV-000317,SUB-00024,CUST-0024,2023-12-28,2023-12-28,2024-01-26,249,0,249.0,paid,True
INV-000318,SUB-00024,CUST-0024,2024-01-27,2024-01-27,2024-02-25,249,0,249.0,paid,True
INV-000319,SUB-00024,CUST-0024,2024-02-26,2024-02-26,2024-03-26,249,0,249.0,paid,True
INV-000320,SUB-00024,CUST-0024,2024-03-27,2024-03-27,2024-04-25,249,0,249.0,paid,True
INV-000321,SUB-00024,CUST-0024,2024-04-26,2024-04-26,2024-05-25,249,0,249.0,paid,True
INV-000322,SUB-00024,CUST-0024,2024-05-26,2024-05-26,2024-06-24,249,0,249.0,paid,True
INV-000323,SUB-00024,CUST-0024,2024-06-25,2024-06-25,2024-07-24,249,0,249.0,paid,True
INV-000324,SUB-00024,CUST-0024,2024-07-25,2024-07-25,2024-08-23,249,0,249.0,paid,True
INV-000325,SUB-00024,CUST-0024,2024-08-24,2024-08-24,2024-09-22,249,0,249.0,paid,True
INV-000326,SUB-00024,CUST-0024,2024-09-23,2024-09-23,2024-10-22,249,0,249.0,paid,True
INV-000327,SUB-00024,CUST-0024,2024-10-23,2024-10-23,2024-11-21,249,0,249.0,paid,True
INV-000328,SUB-00024,CUST-0024,2024-11-22,2024-11-22,2024-12-21,249,0,249.0,paid,True
INV-000329,SUB-00024,CUST-0024,2024-12-22,2024-12-22,2025-01-20,249,0,249.0,paid,True
INV-000330,SUB-00024,CUST-0024,2025-01-21,2025-01-21,2025-02-19,249,0,249.0,paid,True
INV-000331,SUB-00024,CUST-0024,2025-02-20,2025-02-20,2025-03-21,249,0,249.0,paid,True
INV-000332,SUB-00024,CUST-0024,2025-03-22,2025-03-22,2025-04-20,249,0,249.0,paid,True
INV-000333,SUB-00024,CUST-0024,2025-04-21,2025-04-21,2025-05-20,249,0,249.0,paid,True
INV-000334,SUB-00024,CUST-0024,2025-05-21,2025-05-21,2025-06-19,249,0,249.0,paid,True
INV-000335,SUB-00024,CUST-0024,2025-06-20,2025-06-20,2025-07-19,249,0,249.0,paid,True
INV-000336,SUB-00025,CUST-0025,2023-06-22,2023-06-22,2023-07-21,799,0,799.0,paid,False
INV-000337,SUB-00025,CUST-0025,2023-07-22,2023-07-22,2023-08-20,799,0,799.0,failed,True
INV-000338,SUB-00025,CUST-0025,2023-08-21,2023-08-21,2023-09-19,799,0,799.0,failed,True
INV-000339,SUB-00025,CUST-0025,2023-09-20,2023-09-20,2023-10-19,799,0,799.0,paid,True
INV-000340,SUB-00025,CUST-0025,2023-10-20,2023-10-20,2023-11-18,799,0,799.0,paid,True
INV-000341,SUB-00025,CUST-0025,2023-11-19,2023-11-19,2023-12-18,799,0,799.0,paid,True
INV-000342,SUB-00025,CUST-0025,2023-12-19,2023-12-19,2024-01-17,799,0,799.0,paid,True
INV-000343,SUB-00025,CUST-0025,2024-01-18,2024-01-18,2024-02-16,799,0,799.0,paid,True
INV-000344,SUB-00025,CUST-0025,2024-02-17,2024-02-17,2024-03-17,799,0,799.0,paid,True
INV-000345,SUB-00025,CUST-0025,2024-03-18,2024-03-18,2024-04-16,799,0,799.0,paid,True
INV-000346,SUB-00025,CUST-0025,2024-04-17,2024-04-17,2024-05-16,799,0,799.0,paid,True
INV-000347,SUB-00025,CUST-0025,2024-05-17,2024-05-17,2024-06-15,799,0,799.0,paid,True
INV-000348,SUB-00025,CUST-0025,2024-06-16,2024-06-16,2024-07-15,799,0,799.0,paid,True
INV-000349,SUB-00025,CUST-0025,2024-07-16,2024-07-16,2024-08-14,799,0,799.0,paid,True
INV-000350,SUB-00025,CUST-0025,2024-08-15,2024-08-15,2024-09-13,799,0,799.0,paid,True
INV-000351,SUB-00025,CUST-0025,2024-09-14,2024-09-14,2024-10-13,799,0,799.0,paid,True
INV-000352,SUB-00025,CUST-0025,2024-10-14,2024-10-14,2024-11-12,799,0,799.0,refunded,True
INV-000353,SUB-00025,CUST-0025,2024-11-13,2024-11-13,2024-12-12,799,0,799.0,paid,True
INV-000354,SUB-00025,CUST-0025,2024-12-13,2024-12-13,2025-01-11,799,0,799.0,paid,True
INV-000355,SUB-00025,CUST-0025,2025-01-12,2025-01-12,2025-02-10,799,0,799.0,paid,True
INV-000356,SUB-00025,CUST-0025,2025-02-11,2025-02-11,2025-03-12,799,0,799.0,paid,True
INV-000357,SUB-00025,CUST-0025,2025-03-13,2025-03-13,2025-04-11,799,0,799.0,paid,True
INV-000358,SUB-00025,CUST-0025,2025-04-12,2025-04-12,2025-05-11,799,0,799.0,paid,True
INV-000359,SUB-00025,CUST-0025,2025-05-12,2025-05-12,2025-06-10,799,0,799.0,paid,True
INV-000360,SUB-00026,CUST-0026,2024-06-10,2024-06-10,2024-07-09,799,0,799.0,paid,False
INV-000361,SUB-00026,CUST-0026,2024-07-10,2024-07-10,2024-08-08,799,0,799.0,paid,True
INV-000362,SUB-00026,CUST-0026,2024-08-09,2024-08-09,2024-09-07,799,0,799.0,paid,True
INV-000363,SUB-00026,CUST-0026,2024-09-08,2024-09-08,2024-10-07,799,0,799.0,paid,True
INV-000364,SUB-00026,CUST-0026,2024-10-08,2024-10-08,2024-11-06,799,0,799.0,paid,True
INV-000365,SUB-00026,CUST-0026,2024-11-07,2024-11-07,2024-12-06,799,0,799.0,paid,True
INV-000366,SUB-00026,CUST-0026,2024-12-07,2024-12-07,2025-01-05,799,0,799.0,paid,True
INV-000367,SUB-00026,CUST-0026,2025-01-06,2025-01-06,2025-02-04,799,0,799.0,paid,True
INV-000368,SUB-00026,CUST-0026,2025-02-05,2025-02-05,2025-03-06,799,0,799.0,paid,True
INV-000369,SUB-00026,CUST-0026,2025-03-07,2025-03-07,2025-04-05,799,0,799.0,paid,True
INV-000370,SUB-00026,CUST-0026,2025-04-06,2025-04-06,2025-05-05,799,0,799.0,paid,True
INV-000371,SUB-00026,CUST-0026,2025-05-06,2025-05-06,2025-06-04,799,0,799.0,paid,True
INV-000372,SUB-00026,CUST-0026,2025-06-05,2025-06-05,2025-07-04,799,0,799.0,paid,True
INV-000373,SUB-00026,CUST-0026,2025-07-05,2025-07-05,2025-08-03,799,0,799.0,failed,True
INV-000374,SUB-00026,CUST-0026,2025-08-04,2025-08-04,2025-09-02,799,0,799.0,paid,True
INV-000375,SUB-00026,CUST-0026,2025-09-03,2025-09-03,2025-10-02,799,0,799.0,paid,True
INV-000376,SUB-00026,CUST-0026,2025-10-03,2025-10-03,2025-11-01,799,0,799.0,paid,True
INV-000377,SUB-00026,CUST-0026,2025-11-02,2025-11-02,2025-12-01,799,0,799.0,paid,True
INV-000378,SUB-00026,CUST-0026,2025-12-02,2025-12-02,2025-12-31,799,0,799.0,paid,True
INV-000379,SUB-00026,CUST-0026,2026-01-01,2026-01-01,2026-01-30,799,0,799.0,paid,True
INV-000380,SUB-00026,CUST-0026,2026-01-31,2026-01-31,2026-03-01,799,0,799.0,paid,True
INV-000381,SUB-00026,CUST-0026,2026-03-02,2026-03-02,2026-03-31,799,0,799.0,paid,True
INV-000382,SUB-00027,CUST-0027,2024-02-26,2024-02-26,2025-02-24,1188,75,297.0,paid,False
INV-000383,SUB-00027,CUST-0027,2025-02-25,2025-02-25,2026-02-24,1188,20,950.4,paid,True
INV-000384,SUB-00027,CUST-0027,2026-02-25,2026-02-25,2027-02-24,1188,0,1188.0,paid,True
INV-000385,SUB-00028,CUST-0028,2023-05-16,2023-05-16,2023-06-14,249,0,249.0,paid,False
INV-000386,SUB-00028,CUST-0028,2023-06-15,2023-06-15,2023-07-14,249,0,249.0,paid,True
INV-000387,SUB-00028,CUST-0028,2023-07-15,2023-07-15,2023-08-13,249,0,249.0,paid,True
INV-000388,SUB-00028,CUST-0028,2023-08-14,2023-08-14,2023-09-12,249,0,249.0,paid,True
INV-000389,SUB-00028,CUST-0028,2023-09-13,2023-09-13,2023-10-12,249,0,249.0,paid,True
INV-000390,SUB-00028,CUST-0028,2023-10-13,2023-10-13,2023-11-11,249,0,249.0,paid,True
INV-000391,SUB-00028,CUST-0028,2023-11-12,2023-11-12,2023-12-11,249,0,249.0,paid,True
INV-000392,SUB-00028,CUST-0028,2023-12-12,2023-12-12,2024-01-10,249,0,249.0,paid,True
INV-000393,SUB-00028,CUST-0028,2024-01-11,2024-01-11,2024-02-09,249,0,249.0,paid,True
INV-000394,SUB-00028,CUST-0028,2024-02-10,2024-02-10,2024-03-10,249,0,249.0,paid,True
INV-000395,SUB-00028,CUST-0028,2024-03-11,2024-03-11,2024-04-09,249,0,249.0,failed,True
INV-000396,SUB-00028,CUST-0028,2024-04-10,2024-04-10,2024-05-09,249,0,249.0,paid,True
INV-000397,SUB-00028,CUST-0028,2024-05-10,2024-05-10,2024-06-08,249,0,249.0,paid,True
INV-000398,SUB-00028,CUST-0028,2024-06-09,2024-06-09,2024-07-08,249,0,249.0,paid,True
INV-000399,SUB-00028,CUST-0028,2024-07-09,2024-07-09,2024-08-07,249,0,249.0,paid,True
INV-000400,SUB-00028,CUST-0028,2024-08-08,2024-08-08,2024-09-06,249,0,249.0,paid,True
INV-000401,SUB-00028,CUST-0028,2024-09-07,2024-09-07,2024-10-06,249,0,249.0,refunded,True
INV-000402,SUB-00028,CUST-0028,2024-10-07,2024-10-07,2024-11-05,249,0,249.0,paid,True
INV-000403,SUB-00028,CUST-0028,2024-11-06,2024-11-06,2024-12-05,249,0,249.0,paid,True
INV-000404,SUB-00028,CUST-0028,2024-12-06,2024-12-06,2025-01-04,249,0,249.0,paid,True
INV-000405,SUB-00028,CUST-0028,2025-01-05,2025-01-05,2025-02-03,249,0,249.0,paid,True
INV-000406,SUB-00028,CUST-0028,2025-02-04,2025-02-04,2025-03-05,249,0,249.0,paid,True
INV-000407,SUB-00028,CUST-0028,2025-03-06,2025-03-06,2025-04-04,249,0,249.0,paid,True
INV-000408,SUB-00028,CUST-0028,2025-04-05,2025-04-05,2025-05-04,249,0,249.0,paid,True
INV-000409,SUB-00029,CUST-0029,2024-11-23,2024-11-23,2024-12-22,399,0,399.0,paid,False
INV-000410,SUB-00029,CUST-0029,2024-12-23,2024-12-23,2025-01-21,399,0,399.0,paid,True
INV-000411,SUB-00029,CUST-0029,2025-01-22,2025-01-22,2025-02-20,399,0,399.0,paid,True
INV-000412,SUB-00029,CUST-0029,2025-02-21,2025-02-21,2025-03-22,399,0,399.0,paid,True
INV-000413,SUB-00029,CUST-0029,2025-03-23,2025-03-23,2025-04-21,399,0,399.0,paid,True
INV-000414,SUB-00029,CUST-0029,2025-04-22,2025-04-22,2025-05-21,399,0,399.0,paid,True
INV-000415,SUB-00029,CUST-0029,2025-05-22,2025-05-22,2025-06-20,399,0,399.0,paid,True
INV-000416,SUB-00029,CUST-0029,2025-06-21,2025-06-21,2025-07-20,399,0,399.0,paid,True
INV-000417,SUB-00029,CUST-0029,2025-07-21,2025-07-21,2025-08-19,399,0,399.0,paid,True
INV-000418,SUB-00029,CUST-0029,2025-08-20,2025-08-20,2025-09-18,399,0,399.0,paid,True
INV-000419,SUB-00029,CUST-0029,2025-09-19,2025-09-19,2025-10-18,399,0,399.0,paid,True
INV-000420,SUB-00029,CUST-0029,2025-10-19,2025-10-19,2025-11-17,399,0,399.0,paid,True
INV-000421,SUB-00029,CUST-0029,2025-11-18,2025-11-18,2025-12-17,399,0,399.0,paid,True
INV-000422,SUB-00029,CUST-0029,2025-12-18,2025-12-18,2026-01-16,399,0,399.0,paid,True
INV-000423,SUB-00029,CUST-0029,2026-01-17,2026-01-17,2026-02-15,399,0,399.0,paid,True
INV-000424,SUB-00029,CUST-0029,2026-02-16,2026-02-16,2026-03-17,399,0,399.0,paid,True
INV-000425,SUB-00029,CUST-0029,2026-03-18,2026-03-18,2026-04-16,399,0,399.0,paid,True
INV-000426,SUB-00030,CUST-0030,2024-01-20,2024-01-20,2024-02-18,799,0,799.0,paid,False
INV-000427,SUB-00030,CUST-0030,2024-02-19,2024-02-19,2024-03-19,799,0,799.0,failed,True
INV-000428,SUB-00030,CUST-0030,2024-03-20,2024-03-20,2024-04-18,799,0,799.0,paid,True
INV-000429,SUB-00030,CUST-0030,2024-04-19,2024-04-19,2024-05-18,799,0,799.0,paid,True
INV-000430,SUB-00030,CUST-0030,2024-05-19,2024-05-19,2024-06-17,799,0,799.0,paid,True
INV-000431,SUB-00030,CUST-0030,2024-06-18,2024-06-18,2024-07-17,799,0,799.0,paid,True
INV-000432,SUB-00030,CUST-0030,2024-07-18,2024-07-18,2024-08-16,799,0,799.0,paid,True
INV-000433,SUB-00030,CUST-0030,2024-08-17,2024-08-17,2024-09-15,799,0,799.0,paid,True
INV-000434,SUB-00030,CUST-0030,2024-09-16,2024-09-16,2024-10-15,799,0,799.0,paid,True
INV-000435,SUB-00030,CUST-0030,2024-10-16,2024-10-16,2024-11-14,799,0,799.0,paid,True
INV-000436,SUB-00030,CUST-0030,2024-11-15,2024-11-15,2024-12-14,799,0,799.0,paid,True
INV-000437,SUB-00030,CUST-0030,2024-12-15,2024-12-15,2025-01-13,799,0,799.0,paid,True
INV-000438,SUB-00030,CUST-0030,2025-01-14,2025-01-14,2025-02-12,799,0,799.0,paid,True
INV-000439,SUB-00030,CUST-0030,2025-02-13,2025-02-13,2025-03-14,799,0,799.0,paid,True
INV-000440,SUB-00030,CUST-0030,2025-03-15,2025-03-15,2025-04-13,799,0,799.0,paid,True
INV-000441,SUB-00030,CUST-0030,2025-04-14,2025-04-14,2025-05-13,799,0,799.0,paid,True
INV-000442,SUB-00030,CUST-0030,2025-05-14,2025-05-14,2025-06-12,799,0,799.0,paid,True
INV-000443,SUB-00030,CUST-0030,2025-06-13,2025-06-13,2025-07-12,799,0,799.0,paid,True
INV-000444,SUB-00030,CUST-0030,2025-07-13,2025-07-13,2025-08-11,799,0,799.0,paid,True
INV-000445,SUB-00030,CUST-0030,2025-08-12,2025-08-12,2025-09-10,799,0,799.0,paid,True
INV-000446,SUB-00030,CUST-0030,2025-09-11,2025-09-11,2025-10-10,799,0,799.0,paid,True
INV-000447,SUB-00030,CUST-0030,2025-10-11,2025-10-11,2025-11-09,799,0,799.0,paid,True
INV-000448,SUB-00030,CUST-0030,2025-11-10,2025-11-10,2025-12-09,799,0,799.0,paid,True
INV-000449,SUB-00030,CUST-0030,2025-12-10,2025-12-10,2026-01-08,799,0,799.0,paid,True
INV-000450,SUB-00031,CUST-0031,2023-10-12,2023-10-12,2023-11-10,99,0,99.0,paid,False
INV-000451,SUB-00031,CUST-0031,2023-11-11,2023-11-11,2023-12-10,99,0,99.0,paid,True
INV-000452,SUB-00031,CUST-0031,2023-12-11,2023-12-11,2024-01-09,99,0,99.0,paid,True
INV-000453,SUB-00031,CUST-0031,2024-01-10,2024-01-10,2024-02-08,99,0,99.0,paid,True
INV-000454,SUB-00031,CUST-0031,2024-02-09,2024-02-09,2024-03-09,99,0,99.0,paid,True
INV-000455,SUB-00031,CUST-0031,2024-03-10,2024-03-10,2024-04-08,99,0,99.0,paid,True
INV-000456,SUB-00031,CUST-0031,2024-04-09,2024-04-09,2024-05-08,99,0,99.0,paid,True
INV-000457,SUB-00031,CUST-0031,2024-05-09,2024-05-09,2024-06-07,99,0,99.0,paid,True
INV-000458,SUB-00031,CUST-0031,2024-06-08,2024-06-08,2024-07-07,99,0,99.0,paid,True
INV-000459,SUB-00031,CUST-0031,2024-07-08,2024-07-08,2024-08-06,99,0,99.0,paid,True
INV-000460,SUB-00031,CUST-0031,2024-08-07,2024-08-07,2024-09-05,99,0,99.0,paid,True
INV-000461,SUB-00031,CUST-0031,2024-09-06,2024-09-06,2024-10-05,99,0,99.0,paid,True
INV-000462,SUB-00031,CUST-0031,2024-10-06,2024-10-06,2024-11-04,99,0,99.0,paid,True
INV-000463,SUB-00031,CUST-0031,2024-11-05,2024-11-05,2024-12-04,99,0,99.0,paid,True
INV-000464,SUB-00031,CUST-0031,2024-12-05,2024-12-05,2025-01-03,99,0,99.0,paid,True
INV-000465,SUB-00031,CUST-0031,2025-01-04,2025-01-04,2025-02-02,99,0,99.0,paid,True
INV-000466,SUB-00031,CUST-0031,2025-02-03,2025-02-03,2025-03-04,99,0,99.0,paid,True
INV-000467,SUB-00031,CUST-0031,2025-03-05,2025-03-05,2025-04-03,99,0,99.0,paid,True
INV-000468,SUB-00031,CUST-0031,2025-04-04,2025-04-04,2025-05-03,99,0,99.0,paid,True
INV-000469,SUB-00031,CUST-0031,2025-05-04,2025-05-04,2025-06-02,99,0,99.0,paid,True
INV-000470,SUB-00031,CUST-0031,2025-06-03,2025-06-03,2025-07-02,99,0,99.0,paid,True
INV-000471,SUB-00031,CUST-0031,2025-07-03,2025-07-03,2025-08-01,99,0,99.0,paid,True
INV-000472,SUB-00031,CUST-0031,2025-08-02,2025-08-02,2025-08-31,99,0,99.0,paid,True
INV-000473,SUB-00031,CUST-0031,2025-09-01,2025-09-01,2025-09-30,99,0,99.0,paid,True
INV-000474,SUB-00032,CUST-0032,2023-12-02,2023-12-02,2023-12-31,12000,0,12000.0,paid,False
INV-000475,SUB-00032,CUST-0032,2024-01-01,2024-01-01,2024-01-30,12000,0,12000.0,paid,True
INV-000476,SUB-00032,CUST-0032,2024-01-31,2024-01-31,2024-02-29,12000,0,12000.0,paid,True
INV-000477,SUB-00032,CUST-0032,2024-03-01,2024-03-01,2024-03-30,12000,0,12000.0,paid,True
INV-000478,SUB-00032,CUST-0032,2024-03-31,2024-03-31,2024-04-29,12000,0,12000.0,paid,True
INV-000479,SUB-00032,CUST-0032,2024-04-30,2024-04-30,2024-05-29,12000,0,12000.0,paid,True
INV-000480,SUB-00032,CUST-0032,2024-05-30,2024-05-30,2024-06-28,12000,0,12000.0,refunded,True
INV-000481,SUB-00032,CUST-0032,2024-06-29,2024-06-29,2024-07-28,12000,0,12000.0,paid,True
INV-000482,SUB-00032,CUST-0032,2024-07-29,2024-07-29,2024-08-27,12000,0,12000.0,paid,True
INV-000483,SUB-00032,CUST-0032,2024-08-28,2024-08-28,2024-09-26,12000,0,12000.0,paid,True
INV-000484,SUB-00032,CUST-0032,2024-09-27,2024-09-27,2024-10-26,12000,0,12000.0,paid,True
INV-000485,SUB-00032,CUST-0032,2024-10-27,2024-10-27,2024-11-25,12000,0,12000.0,paid,True
INV-000486,SUB-00032,CUST-0032,2024-11-26,2024-11-26,2024-12-25,12000,0,12000.0,paid,True
INV-000487,SUB-00032,CUST-0032,2024-12-26,2024-12-26,2025-01-24,12000,0,12000.0,paid,True
INV-000488,SUB-00032,CUST-0032,2025-01-25,2025-01-25,2025-02-23,12000,0,12000.0,paid,True
INV-000489,SUB-00032,CUST-0032,2025-02-24,2025-02-24,2025-03-25,12000,0,12000.0,paid,True
INV-000490,SUB-00032,CUST-0032,2025-03-26,2025-03-26,2025-04-24,12000,0,12000.0,paid,True
INV-000491,SUB-00032,CUST-0032,2025-04-25,2025-04-25,2025-05-24,12000,0,12000.0,paid,True
INV-000492,SUB-00032,CUST-0032,2025-05-25,2025-05-25,2025-06-23,12000,0,12000.0,paid,True
INV-000493,SUB-00032,CUST-0032,2025-06-24,2025-06-24,2025-07-23,12000,0,12000.0,paid,True
INV-000494,SUB-00032,CUST-0032,2025-07-24,2025-07-24,2025-08-22,12000,0,12000.0,paid,True
INV-000495,SUB-00032,CUST-0032,2025-08-23,2025-08-23,2025-09-21,12000,0,12000.0,paid,True
INV-000496,SUB-00032,CUST-0032,2025-09-22,2025-09-22,2025-10-21,12000,0,12000.0,paid,True
INV-000497,SUB-00032,CUST-0032,2025-10-22,2025-10-22,2025-11-20,12000,0,12000.0,paid,True
INV-000498,SUB-00033,CUST-0033,2024-12-15,2024-12-15,2025-12-14,144000,0,144000.0,failed,False
INV-000499,SUB-00033,CUST-0033,2025-12-15,2025-12-15,2026-12-14,144000,0,144000.0,paid,True
INV-000500,SUB-00034,CUST-0034,2024-03-15,2024-03-15,2025-03-14,66000,0,66000.0,paid,False
INV-000501,SUB-00034,CUST-0034,2025-03-15,2025-03-15,2026-03-14,66000,0,66000.0,paid,True
INV-000502,SUB-00034,CUST-0034,2026-03-15,2026-03-15,2027-03-14,66000,0,66000.0,paid,True
INV-000503,SUB-00035,CUST-0035,2024-08-14,2024-08-14,2024-09-12,799,0,799.0,paid,False
INV-000504,SUB-00035,CUST-0035,2024-09-13,2024-09-13,2024-10-12,799,0,799.0,paid,True
INV-000505,SUB-00035,CUST-0035,2024-10-13,2024-10-13,2024-11-11,799,0,799.0,paid,True
INV-000506,SUB-00035,CUST-0035,2024-11-12,2024-11-12,2024-12-11,799,0,799.0,paid,True
INV-000507,SUB-00035,CUST-0035,2024-12-12,2024-12-12,2025-01-10,799,0,799.0,paid,True
INV-000508,SUB-00035,CUST-0035,2025-01-11,2025-01-11,2025-02-09,799,0,799.0,paid,True
INV-000509,SUB-00035,CUST-0035,2025-02-10,2025-02-10,2025-03-11,799,0,799.0,failed,True
